material_id,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-728692,2.161671703394149,12,0.32142857142857145,0.41071428571428603,"{""ST:7"": 2, ""FO:7"": 4, ""T:4"": 4, ""O:6"": 2, ""S:5"": 6, ""A:2"": 8, ""S:1"": 18, ""S:4"": 2, ""TS:3"": 2, ""TY:3"": 4, ""TL:3"": 2, ""T:6"": 2}",56
mp-1924816,0.5004024235381879,2,0.8,0.30000000000000004,"{""S:4"": 2, ""A:2"": 8}",10
mp-1201180,1.451450307387655,5,0.38095238095238093,0.3047619047619048,"{""T:4"": 6, ""O:6"": 4, ""A:2"": 12, ""L:2"": 4, ""S:1"": 16}",42
mp-721252,2.2157307819604477,14,0.24,0.4914285714285713,"{""TBSA:10"": 1, ""FO:7"": 3, ""O:6"": 2, ""TT_1:9"": 1, ""T:6"": 7, ""S:5"": 9, ""BO_1:8"": 1, ""T:5"": 12, ""ST:7"": 1, ""ET:7"": 1, ""T:4"": 7, ""TY:3"": 1, ""SY:4"": 1, ""SS:4"": 3}",50
mp-1190888,1.0466304865832219,4,0.5714285714285714,0.44047619047619024,"{""O:6"": 1, ""S:1"": 12, ""SBT:8"": 2, ""A:2"": 6}",21
mp-1176132,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-4157,0.8486855577264172,3,0.6666666666666666,0.37037037037037024,"{""C:12"": 4, ""TL:3"": 8, ""S:1"": 24}",36
mp-22179,1.0986122886681096,3,0.3333333333333333,0.0,"{""SH:13"": 2, ""C:12"": 2, ""TT_1:9"": 2}",6
mp-1206355,1.0986122886681096,3,0.3333333333333333,0.0,"{""C:8"": 2, ""S:1"": 2, ""BS_2:10"": 2}",6
mp-1191074,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""DD:20"": 4, ""C:8"": 4, ""T:5"": 16}",24
mp-12728,1.3296613488547582,4,0.3333333333333333,0.16666666666666652,"{""SBT:8"": 2, ""O:6"": 4, ""T:4"": 2, ""S:5"": 4}",12
mp-1209293,1.0986122886681096,3,0.3333333333333333,0.0,"{""ST:7"": 4, ""TT_3:9"": 4, ""PA:10"": 4}",12
mp-542112,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 1, ""O:6"": 1, ""L:2"": 3}",5
mp-755880,1.0986122886681096,3,0.3333333333333333,0.0,"{""O:6"": 8, ""TS:3"": 8, ""TL:3"": 8}",24
mp-510184,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:16"": 4, ""I:12"": 8}",12
mp-694963,2.379717211220892,15,0.225,0.42999999999999994,"{""C:12"": 6, ""DI:11"": 1, ""ST:7"": 1, ""O:6"": 9, ""S:4"": 1, ""S:5"": 2, ""ET:7"": 2, ""SS:4"": 2, ""T:4"": 6, ""T:5"": 4, ""TS:3"": 2, ""L:2"": 1, ""PP:6"": 1, ""TBT:8"": 1, ""BO_2:8"": 1}",40
mp-1104796,0.8587409130062869,3,0.6153846153846154,0.35897435897435903,"{""DD:20"": 1, ""I:12"": 8, ""UNKNOWN:14"": 4}",13
mp-1022554,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-1095164,1.0549201679861442,3,0.4,0.13333333333333353,"{""TBSA:10"": 2, ""PP:5"": 4, ""T:4"": 4}",10
mp-983550,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-698357,1.202278801562227,4,0.47058823529411764,0.3088235294117647,"{""T:4"": 2, ""S:1"": 16, ""A:2"": 8, ""TY:3"": 8}",34
mp-1179833,1.786723603389926,7,0.34782608695652173,0.2857142857142858,"{""O:6"": 3, ""A:2"": 8, ""SBT:8"": 4, ""ST:7"": 2, ""SS:4"": 2, ""T:5"": 2, ""S:1"": 2}",23
mp-757962,1.5040512019194194,5,0.3333333333333333,0.2476190476190474,"{""T:5"": 6, ""T:4"": 14, ""TL:3"": 12, ""A:2"": 6, ""S:1"": 4}",42
mp-1523209,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-10881,0.9502705392332347,3,0.6,0.2666666666666666,"{""L:2"": 3, ""C:12"": 1, ""O:6"": 1}",5
mp-1195250,0.7529168087825955,4,0.782608695652174,0.5543478260869565,"{""UNKNOWN:16"": 2, ""PBP:12"": 36, ""UNKNOWN:14"": 4, ""I:12"": 4}",46
mp-757987,0.6730116670092565,2,0.6,0.10000000000000009,"{""O:6"": 9, ""S:5"": 6}",15
mp-1042189,1.4985690796770057,5,0.3076923076923077,0.2461538461538464,"{""C:12"": 2, ""S:5"": 2, ""O:6"": 1, ""DDPN:8"": 4, ""L:2"": 4}",13
mp-756644,-0.0,1,1.0,0.0,"{""O:6"": 30}",30
mp-1405125,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""L:2"": 10, ""S:1"": 4}",14
mp-19096,1.1537419427010902,4,0.5714285714285714,0.3214285714285714,"{""SA:8"": 4, ""SBT:8"": 4, ""T:4"": 4, ""S:1"": 16}",28
mp-568436,1.7478680974667573,6,0.2857142857142857,0.11904761904761885,"{""S:5"": 16, ""T:4"": 8, ""T:5"": 8, ""TS:3"": 8, ""SS:4"": 8, ""T:6"": 8}",56
mp-1223821,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-20318,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:15"": 4, ""SBSA:10"": 2}",6
mp-1245647,1.0986122886681096,3,0.3333333333333333,0.0,"{""TL:3"": 4, ""T:6"": 4, ""S:5"": 4}",12
mp-1219525,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:15"": 4, ""SBSA:10"": 2}",6
mp-754845,1.4451858789480823,5,0.3333333333333333,0.2999999999999998,"{""C:12"": 1, ""TT_1:9"": 2, ""O:6"": 4, ""L:2"": 1, ""SS:4"": 4}",12
mp-4917,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""TT_2:9"": 4, ""T:4"": 4, ""S:1"": 16}",24
mp-861713,1.4985690796770057,5,0.3076923076923077,0.2461538461538464,"{""O:6"": 4, ""S:5"": 4, ""TY:3"": 2, ""TL:3"": 2, ""T:6"": 1}",13
mp-976080,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-22050,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""PBP:12"": 4, ""BS_1:10"": 10}",14
mp-3273,1.2063124972071886,4,0.5,0.3194444444444444,"{""O:6"": 3, ""T:4"": 8, ""L:2"": 7, ""A:2"": 18}",36
mp-1211103,1.4500064999181645,7,0.5625,0.4642857142857144,"{""PP:6"": 4, ""O:6"": 8, ""T:4"": 4, ""S:1"": 36, ""A:2"": 4, ""ST:7"": 4, ""ET:7"": 4}",64
mp-1027874,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1227974,1.5498260458782016,5,0.2857142857142857,0.17142857142857149,"{""C:12"": 1, ""SBT:8"": 2, ""SY:4"": 1, ""SC:12"": 1, ""BO_2:8"": 2}",7
mp-1027838,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1173071,1.3321790402101223,4,0.4,0.15000000000000013,"{""C:12"": 4, ""O:6"": 4, ""L:2"": 4, ""S:4"": 8}",20
mp-1192341,1.545422903193594,5,0.25,0.16666666666666674,"{""SBT:8"": 6, ""ST:7"": 4, ""O:6"": 2, ""S:5"": 6, ""T:6"": 6}",24
mp-760,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""O:6"": 2, ""T:4"": 4}",6
mp-560493,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""AC:12"": 4, ""ET:7"": 4, ""T:6"": 4, ""SY:4"": 4, ""A:2"": 8}",24
mp-1519227,1.3321790402101223,4,0.4,0.15000000000000013,"{""C:8"": 4, ""O:6"": 4, ""L:2"": 4, ""T:4"": 8}",20
mp-1016680,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1218279,-0.0,1,1.0,0.0,"{""O:6"": 4}",4
mp-754134,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""O:6"": 4, ""TL:3"": 8}",12
mp-30111,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""DDPN:8"": 2, ""SBSA:10"": 2, ""DI:11"": 8}",12
mp-1104761,1.5498260458782016,5,0.2857142857142857,0.17142857142857149,"{""O:6"": 2, ""PB:7"": 2, ""S:5"": 4, ""T:5"": 2, ""S:1"": 4}",14
mp-978790,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-28537,0.9556998911125343,3,0.5714285714285714,0.2857142857142856,"{""TY:3"": 8, ""T:5"": 4, ""A:2"": 16}",28
mp-1176015,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-1188069,1.5229550675313184,5,0.3333333333333333,0.2222222222222221,"{""UNKNOWN:15"": 2, ""UNKNOWN:16"": 2, ""C:12"": 4, ""I:12"": 6, ""AC:12"": 4}",18
mp-41414,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-27443,1.9072839993213788,7,0.16666666666666666,0.11904761904761885,"{""ST:7"": 4, ""PB:7"": 4, ""T:4"": 4, ""S:5"": 4, ""SS:4"": 4, ""O:6"": 2, ""L:2"": 2}",24
mp-1105994,1.6094379124341005,5,0.2,0.0,"{""ST:7"": 4, ""SBT:8"": 4, ""HA:12"": 4, ""SS:9"": 4, ""AC:12"": 4}",20
mp-1211464,1.0986122886681096,3,0.3333333333333333,0.0,"{""ST:7"": 8, ""T:6"": 8, ""AC:12"": 8}",24
mp-1181818,1.666425955541179,6,0.27586206896551724,0.27011494252873547,"{""T:4"": 6, ""O:6"": 2, ""TY:3"": 2, ""A:2"": 8, ""L:2"": 7, ""S:1"": 4}",29
mp-1077595,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""T:4"": 2, ""TL:3"": 4}",6
mp-1043320,0.9097077103274986,3,0.631578947368421,0.3157894736842106,"{""S:4"": 3, ""O:6"": 4, ""T:4"": 12}",19
mp-864924,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1213006,1.3321790402101223,4,0.4,0.15000000000000013,"{""PB:7"": 4, ""SS:9"": 4, ""TL:3"": 4, ""O:6"": 8}",20
mp-8308,1.3579778549873243,5,0.5,0.3666666666666667,"{""UNKNOWN:16"": 2, ""DD:20"": 1, ""FO:7"": 6, ""I:12"": 1, ""T:6"": 2}",12
mp-2224774,1.3296613488547582,4,0.3333333333333333,0.16666666666666652,"{""TS:3"": 2, ""T:5"": 2, ""O:6"": 1, ""T:4"": 1}",6
mp-1373466,1.7289770006298422,6,0.30434782608695654,0.16666666666666652,"{""O:6"": 7, ""T:5"": 3, ""A:2"": 3, ""S:5"": 3, ""SY:4"": 3, ""TY:3"": 4}",23
mp-5146,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 10, ""O:6"": 4}",14
mp-1212012,1.7233917060220523,7,0.29411764705882354,0.3529411764705883,"{""AC:12"": 8, ""SH:13"": 20, ""PCPA:11"": 8, ""UNKNOWN:15"": 4, ""SBSA:10"": 20, ""PBP:12"": 4, ""I:12"": 4}",68
mp-1201132,1.4658712232324764,5,0.3157894736842105,0.27368421052631575,"{""BO_2:8"": 2, ""O:6"": 6, ""T:4"": 6, ""S:1"": 12, ""TY:3"": 12}",38
mp-1187208,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-865506,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1102359,1.286057336874379,4,0.3333333333333333,0.20833333333333348,"{""ST:7"": 4, ""DI:11"": 3, ""H:11"": 1, ""SBT:8"": 4}",12
mp-683992,2.3878740795609334,12,0.17307692307692307,0.22115384615384626,"{""SS:9"": 3, ""SBT:8"": 4, ""TT_2:9"": 8, ""MI:10"": 4, ""PBP:12"": 2, ""HP:12"": 2, ""AC:12"": 4, ""BS_2:10"": 9, ""PCPA:11"": 4, ""DI:11"": 4, ""TT_1:9"": 4, ""ST:7"": 4}",52
mp-1236921,1.5426719687381505,6,0.3333333333333333,0.3666666666666665,"{""S:5"": 2, ""T:4"": 2, ""TY:3"": 2, ""S:1"": 10, ""T:5"": 4, ""A:2"": 10}",30
mp-867127,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-757024,0.9368883075390159,3,0.5555555555555556,0.2962962962962965,"{""O:6"": 6, ""TL:3"": 10, ""DI:11"": 2}",18
mp-865011,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-567203,1.0549201679861442,3,0.4,0.13333333333333353,"{""UNKNOWN:16"": 1, ""SMA:9"": 2, ""DD:8"": 2}",5
mp-1183657,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1181310,1.6417347121875212,6,0.36363636363636365,0.2878787878787876,"{""S:1"": 8, ""DDPN:8"": 2, ""PB:7"": 2, ""TBT:8"": 4, ""SBT:8"": 4, ""TO_3:9"": 2}",22
mp-1238971,1.7623147108366672,7,0.35294117647058826,0.31932773109243695,"{""O:6"": 2, ""SBT:8"": 2, ""A:2"": 6, ""TS:3"": 12, ""TL:3"": 4, ""ST:7"": 4, ""SS:4"": 4}",34
mp-1178668,1.3321790402101223,4,0.4,0.15000000000000013,"{""O:6"": 2, ""TL:3"": 4, ""T:5"": 2, ""SS:4"": 2}",10
mp-32633,2.6950558219999894,19,0.16176470588235295,0.390092879256966,"{""TT_1:9"": 11, ""SBT:8"": 7, ""ST:7"": 1, ""PB:7"": 2, ""DDPN:8"": 3, ""C:12"": 2, ""BS_1:10"": 5, ""TO_2:9"": 3, ""SS:9"": 8, ""T:6"": 5, ""TBT:8"": 1, ""TI:9"": 4, ""BO_2:8"": 5, ""PCPA:11"": 1, ""HA:12"": 2, ""PP:10"": 1, ""ET:7"": 3, ""TT_2:9"": 1, ""DI:11"": 3}",68
mp-1099273,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-1076219,1.122372129066931,4,0.55,0.375,"{""C:12"": 8, ""O:6"": 8, ""L:2"": 22, ""SS:4"": 2}",40
mp-755823,1.1174899594231538,4,0.5,0.38888888888888884,"{""O:6"": 6, ""TL:3"": 9, ""S:4"": 1, ""PCPA:11"": 2}",18
mp-2233116,1.4270610433807245,5,0.4444444444444444,0.3111111111111111,"{""O:6"": 2, ""T:4"": 4, ""TL:3"": 2, ""A:2"": 8, ""TY:3"": 2}",18
mp-1293053,1.3862943611198906,5,0.5,0.30000000000000004,"{""ST:7"": 4, ""O:6"": 4, ""T:4"": 4, ""T:5"": 4, ""TY:3"": 16}",32
mp-1044358,1.559581156259877,5,0.25,0.15000000000000013,"{""O:6"": 8, ""T:4"": 8, ""TL:3"": 8, ""A:2"": 4, ""L:2"": 4}",32
mp-558312,-0.0,1,1.0,0.0,"{""T:5"": 8}",8
mp-1213218,1.9713844327502847,8,0.23076923076923078,0.25,"{""SA:8"": 4, ""O:6"": 2, ""T:4"": 6, ""T:5"": 2, ""SS:4"": 4, ""A:2"": 4, ""TY:3"": 1, ""TL:3"": 3}",26
mp-1211990,1.3421257227487469,5,0.375,0.375,"{""SBSA:10"": 24, ""I:12"": 4, ""C:12"": 4, ""ST:7"": 24, ""T:6"": 8}",64
mp-1147642,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""TS:3"": 6}",10
mp-977059,-0.0,1,1.0,0.0,"{""AC:12"": 6}",6
mp-1182074,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""S:5"": 4, ""O:6"": 2}",6
mp-1080568,1.3862943611198906,4,0.25,0.0,"{""C:12"": 2, ""DD:8"": 2, ""BO_2:8"": 2, ""SBT:8"": 2}",8
mp-893071,0.9556998911125343,3,0.5714285714285714,0.2857142857142856,"{""PB:7"": 4, ""T:4"": 2, ""TY:3"": 8}",14
mp-1213256,1.3321790402101223,4,0.4,0.15000000000000013,"{""BS_2:10"": 4, ""O:6"": 4, ""S:5"": 8, ""SS:4"": 4}",20
mp-30619,1.0397207708399179,3,0.5,0.16666666666666674,"{""SH:13"": 2, ""AC:12"": 4, ""TT_1:9"": 2}",8
mp-510280,1.0397207708399179,3,0.5,0.16666666666666674,"{""C:12"": 4, ""BO_2:8"": 2, ""SBT:8"": 2}",8
mp-632812,0.639031859650177,3,0.8,0.4666666666666668,"{""DDPN:8"": 2, ""S:1"": 16, ""S:4"": 2}",20
mp-1239167,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""O:6"": 8, ""T:4"": 20}",28
mp-1077950,1.277034259466139,4,0.42857142857142855,0.25,"{""C:12"": 1, ""HB:8"": 1, ""BS_1:10"": 3, ""T:4"": 2}",7
mp-1184967,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-801980,1.5841707585125298,6,0.3,0.33333333333333326,"{""TS:3"": 6, ""FO:7"": 1, ""BO_1:8"": 2, ""O:6"": 5, ""TY:3"": 1, ""SS:4"": 5}",20
mp-997034,1.3862943611198906,4,0.25,0.0,"{""ST:7"": 2, ""S:4"": 2, ""S:1"": 2, ""TS:3"": 2}",8
mp-4697,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 10, ""O:6"": 4}",14
mp-1008488,0.6931471805599453,2,0.5,0.0,"{""T:6"": 2, ""BO_1:8"": 2}",4
mp-3344,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""UNKNOWN:14"": 4, ""DI:11"": 4, ""C:12"": 8, ""SMA:9"": 4, ""TT_1:9"": 4}",24
mp-1190258,1.0397207708399179,3,0.5,0.16666666666666674,"{""AC:12"": 8, ""BS_2:10"": 4, ""SBT:8"": 4}",16
mp-1226484,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""S:4"": 3, ""A:2"": 6}",9
mp-1195614,1.0888999753452235,4,0.6,0.3999999999999999,"{""TT_1:9"": 4, ""SBT:8"": 4, ""T:4"": 8, ""S:1"": 24}",40
mp-1188292,1.0821955300387671,3,0.375,0.08333333333333348,"{""UNKNOWN:14"": 4, ""H:11"": 6, ""SMA:9"": 6}",16
mp-15804,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""O:6"": 4, ""T:4"": 10}",14
mp-2220546,2.3131536787336344,11,0.17647058823529413,0.2139037433155082,"{""S:5"": 3, ""T:4"": 2, ""O:6"": 1, ""FO:7"": 1, ""S:4"": 1, ""PP:6"": 1, ""TL:3"": 2, ""A:2"": 2, ""TS:3"": 2, ""L:2"": 1, ""TY:3"": 1}",17
mp-865140,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-37680,-0.0,1,1.0,0.0,"{""O:6"": 8}",8
mp-1200950,1.6679161476335342,7,0.38181818181818183,0.40000000000000013,"{""UNKNOWN:16"": 3, ""UNKNOWN:15"": 3, ""PCPA:11"": 6, ""DI:11"": 21, ""HA:12"": 3, ""SBSA:10"": 6, ""TT_1:9"": 13}",55
mp-29449,2.3372199763931127,14,0.2777777777777778,0.4047619047619049,"{""SBT:8"": 6, ""SBSA:10"": 4, ""TO_1:9"": 2, ""SA:8"": 2, ""DDPN:8"": 2, ""T:5"": 4, ""PP:6"": 2, ""T:6"": 6, ""TL:3"": 4, ""S:5"": 2, ""L:2"": 2, ""S:1"": 8, ""A:2"": 20, ""TS:3"": 8}",72
mp-581775,2.7633038806534387,18,0.15384615384615385,0.2585470085470085,"{""SH:13"": 3, ""UNKNOWN:14"": 3, ""TT:12"": 2, ""C:12"": 2, ""SBSA:10"": 2, ""TT_2:9"": 1, ""MI:10"": 8, ""SMA:9"": 5, ""DDPN:8"": 2, ""TO_2:9"": 4, ""BO_3:8"": 2, ""BO_2:8"": 2, ""DI:11"": 4, ""TT_1:9"": 2, ""TO_1:9"": 4, ""SBT:8"": 2, ""SS:9"": 2, ""ET:7"": 2}",52
mp-774490,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-1220146,1.44070064367065,6,0.5263157894736842,0.39473684210526305,"{""DI:11"": 20, ""BS_2:10"": 4, ""AC:12"": 4, ""C:12"": 4, ""TO_1:9"": 4, ""SA:8"": 2}",38
mp-753666,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-1520584,1.4708084763221114,5,0.4,0.28,"{""SBT:8"": 2, ""O:6"": 4, ""T:6"": 2, ""T:5"": 8, ""S:5"": 4}",20
mp-753011,0.6829081047004717,2,0.5714285714285714,0.0714285714285714,"{""T:4"": 6, ""TY:3"": 8}",14
mp-1113146,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1207238,1.0549201679861442,3,0.4,0.13333333333333353,"{""PP:10"": 4, ""UNKNOWN:14"": 2, ""TT_1:9"": 4}",10
mp-26443,1.6417347121875212,6,0.36363636363636365,0.2878787878787876,"{""SS:4"": 2, ""O:6"": 2, ""T:4"": 4, ""TL:3"": 4, ""S:1"": 2, ""A:2"": 8}",22
mp-642238,1.8891591637540215,7,0.2222222222222222,0.15873015873015883,"{""DI:11"": 8, ""SS:9"": 4, ""SH:13"": 4, ""SBT:8"": 8, ""PP:10"": 4, ""TT_1:9"": 4, ""ST:7"": 4}",36
mp-1187784,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 1, ""O:6"": 1, ""L:2"": 3}",5
mp-1517626,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-979262,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1227714,1.2353468116280648,4,0.45,0.2999999999999998,"{""C:8"": 12, ""T:4"": 36, ""O:6"": 8, ""A:2"": 24}",80
mp-27996,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""S:1"": 16, ""TY:3"": 8}",24
mp-1208659,1.5012890899185154,5,0.3611111111111111,0.25555555555555554,"{""O:6"": 9, ""T:6"": 6, ""BO_2:8"": 4, ""L:2"": 13, ""PP:6"": 4}",36
mp-1185709,1.2848602188755707,4,0.4482758620689655,0.23275862068965525,"{""SH:13"": 13, ""UNKNOWN:16"": 4, ""DI:11"": 6, ""I:12"": 6}",29
mp-865847,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1042764,1.4142790651247086,5,0.45454545454545453,0.32727272727272716,"{""SBT:8"": 4, ""S:5"": 4, ""T:4"": 8, ""A:2"": 20, ""S:1"": 8}",44
mp-754651,1.052787230251689,3,0.4482758620689655,0.16091954022988508,"{""O:6"": 13, ""T:4"": 10, ""S:5"": 6}",29
mp-1076534,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 1, ""O:6"": 1, ""L:2"": 3}",5
mp-19077,1.3296613488547582,4,0.3333333333333333,0.16666666666666652,"{""O:6"": 4, ""T:4"": 4, ""A:2"": 8, ""TY:3"": 8}",24
mp-1021670,1.0397207708399179,3,0.5,0.16666666666666674,"{""O:6"": 1, ""T:4"": 2, ""T:6"": 1}",4
mp-1206292,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1225172,1.3321790402101223,4,0.4,0.15000000000000013,"{""UNKNOWN:16"": 1, ""BO_2:8"": 2, ""SMA:9"": 1, ""TT_1:9"": 1}",5
mp-27127,0.7902679680745903,3,0.6923076923076923,0.41025641025641013,"{""O:6"": 2, ""SS:4"": 18, ""A:2"": 6}",26
mp-1372708,1.3321790402101223,4,0.4,0.15000000000000013,"{""SBT:8"": 4, ""O:6"": 4, ""SS:4"": 4, ""S:5"": 8}",20
mp-752824,0.9502705392332347,3,0.6,0.2666666666666666,"{""S:5"": 4, ""S:1"": 12, ""ET:7"": 4}",20
mp-1026528,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-767778,1.087856558505821,4,0.6111111111111112,0.38888888888888884,"{""S:5"": 4, ""O:6"": 6, ""T:4"": 22, ""TY:3"": 4}",36
mp-732231,1.9701814400260842,8,0.21428571428571427,0.25,"{""O:6"": 8, ""T:6"": 4, ""S:5"": 4, ""T:4"": 12, ""A:2"": 12, ""TL:3"": 8, ""L:2"": 4, ""DDPN:8"": 4}",56
mp-989589,1.0549201679861442,3,0.4,0.13333333333333353,"{""FO:7"": 2, ""T:5"": 4, ""S:1"": 4}",10
mp-12662,1.033332065949146,3,0.41379310344827586,0.16091954022988508,"{""SH:13"": 12, ""I:12"": 12, ""UNKNOWN:16"": 5}",29
mp-6174,1.2386492034357774,4,0.41379310344827586,0.2844827586206895,"{""O:6"": 4, ""T:4"": 18, ""TL:3"": 24, ""L:2"": 12}",58
mp-1185825,-0.0,1,1.0,0.0,"{""AC:12"": 6}",6
mp-777326,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""O:6"": 8, ""TL:3"": 4, ""ET:7"": 4, ""PP:6"": 4, ""ST:7"": 4}",24
mp-1097099,-0.0,1,1.0,0.0,"{""L:2"": 4}",4
mp-997009,1.559581156259877,5,0.25,0.15000000000000013,"{""O:6"": 2, ""L:2"": 1, ""S:4"": 1, ""SS:4"": 2, ""S:5"": 2}",8
mp-1199582,2.002569894323408,8,0.1875,0.203125,"{""T:6"": 6, ""BO_3:8"": 3, ""SBT:8"": 3, ""TS:3"": 3, ""TL:3"": 2, ""L:2"": 6, ""S:1"": 6, ""O:6"": 3}",32
mp-850920,1.492547746309338,5,0.2857142857142857,0.22857142857142843,"{""T:4"": 2, ""T:5"": 8, ""TL:3"": 8, ""S:1"": 12, ""A:2"": 12}",42
mp-759984,1.5992212565872683,6,0.35294117647058826,0.3431372549019607,"{""FO:7"": 8, ""BO_1:8"": 4, ""TO_2:9"": 2, ""O:6"": 12, ""ST:7"": 6, ""T:6"": 2}",34
mp-758771,1.8462202193216335,7,0.2727272727272727,0.23376623376623384,"{""SS:4"": 4, ""O:6"": 4, ""T:4"": 8, ""TL:3"": 4, ""TY:3"": 4, ""L:2"": 8, ""A:2"": 12}",44
mp-757545,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 50, ""O:6"": 20}",70
mp-1210140,1.6326309271543518,6,0.3333333333333333,0.30555555555555536,"{""S:5"": 2, ""O:6"": 2, ""T:4"": 6, ""C:12"": 2, ""A:2"": 4, ""S:1"": 8}",24
mp-1102568,1.0986122886681096,3,0.3333333333333333,0.0,"{""UNKNOWN:16"": 4, ""SBSA:10"": 4, ""SMA:9"": 4}",12
mp-1521558,0.9502705392332347,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1325878,0.8473984349552777,5,0.6607142857142857,0.6214285714285717,"{""T:4"": 37, ""O:6"": 16, ""T:5"": 1, ""TL:3"": 1, ""TY:3"": 1}",56
mp-1226544,-0.0,1,1.0,0.0,"{""O:6"": 4}",4
mp-624929,0.796311640173813,3,0.7142857142857143,0.38095238095238093,"{""T:4"": 5, ""T:6"": 1, ""S:1"": 1}",7
mp-780940,1.5732349439729911,5,0.3125,0.125,"{""T:4"": 8, ""T:5"": 8, ""TL:3"": 8, ""S:1"": 15, ""A:2"": 9}",48
mp-758907,1.3306600933628872,6,0.5625,0.4791666666666665,"{""O:6"": 2, ""S:1"": 18, ""TT_3:9"": 2, ""BO_3:8"": 2, ""BO_2:8"": 2, ""TY:3"": 6}",32
mp-1105917,1.0627375681569962,4,0.6,0.42500000000000004,"{""I:12"": 1, ""O:6"": 4, ""C:8"": 3, ""T:4"": 12}",20
mp-1225109,1.3321790402101223,4,0.4,0.15000000000000013,"{""SBT:8"": 4, ""O:6"": 4, ""S:5"": 8, ""SS:4"": 4}",20
